"ID";"Sex";"Age";"Periods";"TotalPopulation_1";"NeverMarried_2";"Married_3";"Widowed_4";"Divorced_5"
"5436";"T001038";"17600";"1996JJ00";"   81240";"    5481";"   42603";"   29888";"    3268"
"5437";"T001038";"17600";"1997JJ00";"   96362";"    6267";"   50656";"   35339";"    4100"
"5438";"T001038";"17600";"1998JJ00";"   95411";"    6240";"   50031";"   34891";"    4249"
"5439";"T001038";"17600";"1999JJ00";"   94975";"    6231";"   50398";"   33283";"    5063"
"5440";"T001038";"17600";"2000JJ00";"   97691";"    6398";"   52223";"   34520";"    4550"
"5441";"T001038";"17600";"2001JJ00";"   95818";"    6134";"   51506";"   33608";"    4570"
"5442";"T001038";"17600";"2002JJ00";"   94514";"    6084";"   51365";"   32341";"    4724"
"5443";"T001038";"17600";"2003JJ00";"   95268";"    6017";"   52427";"   31966";"    4858"
"5444";"T001038";"17600";"2004JJ00";"   94457";"    5822";"   52346";"   31116";"    5173"
"5445";"T001038";"17600";"2005JJ00";"   98217";"    5955";"   55074";"   31956";"    5232"
"5446";"T001038";"17600";"2006JJ00";"   98339";"    5826";"   55855";"   30999";"    5659"
"5447";"T001038";"17600";"2007JJ00";"  102719";"    6028";"   58893";"   31546";"    6252"
"5448";"T001038";"17600";"2008JJ00";"  101781";"    5647";"   59258";"   30413";"    6463"
"5449";"T001038";"17600";"2009JJ00";"  104270";"    5816";"   61296";"   30297";"    6861"
"5450";"T001038";"17600";"2010JJ00";"  102154";"    5440";"   61130";"   28507";"    7077"
"5451";"T001038";"17600";"2011JJ00";"  104550";"    5236";"   63118";"   28576";"    7620"
"5452";"T001038";"17600";"2012JJ00";"  105773";"    5512";"   64251";"   27906";"    8104"
"5453";"T001038";"17600";"2013JJ00";"  108680";"    5374";"   66868";"   27609";"    8829"
"5454";"T001038";"17600";"2014JJ00";"  109471";"    5309";"   68134";"   26943";"    9085"
"5455";"T001038";"17600";"2015JJ00";"  116871";"    5447";"   73038";"   27855";"   10531"
"5456";"T001038";"17600";"2016JJ00";"  119370";"    5596";"   75096";"   27502";"   11176"
"5457";"T001038";"17600";"2017JJ00";"  123876";"    5654";"   78419";"   27554";"   12249"
"5458";"T001038";"17600";"2018JJ00";"  120818";"    5369";"   76910";"   26453";"   12086"
"5459";"T001038";"17600";"2019JJ00";"  126649";"    5708";"   80947";"   27151";"   12843"
"5460";"T001038";"17700";"1950JJ00";"   28727";"    3187";"   11640";"   13676";"     224"
"5461";"T001038";"17700";"1951JJ00";"   30057";"    3328";"   12288";"   14174";"     267"
"5462";"T001038";"17700";"1952JJ00";"   30489";"    3495";"   12602";"   14107";"     285"
"5463";"T001038";"17700";"1953JJ00";"   31670";"    3621";"   13041";"   14672";"     336"
"5464";"T001038";"17700";"1954JJ00";"   33574";"    3814";"   13960";"   15461";"     339"
"5465";"T001038";"17700";"1955JJ00";"   34413";"    3847";"   14668";"   15545";"     353"
"5466";"T001038";"17700";"1956JJ00";"   34596";"    3970";"   14631";"   15614";"     381"
"5467";"T001038";"17700";"1957JJ00";"   36226";"    4082";"   15427";"   16324";"     393"
"5468";"T001038";"17700";"1958JJ00";"   36641";"    4147";"   16140";"   15915";"     439"
"5469";"T001038";"17700";"1959JJ00";"   37322";"    4122";"   16347";"   16384";"     469"
"5470";"T001038";"17700";"1960JJ00";"   38782";"    4223";"   17135";"   16970";"     454"
"5471";"T001038";"17700";"1961JJ00";"   38972";"    4274";"   17542";"   16716";"     440"
"5472";"T001038";"17700";"1962JJ00";"   41194";"    4437";"   18937";"   17317";"     503"
"5473";"T001038";"17700";"1963JJ00";"   42604";"    4579";"   19618";"   17894";"     513"
"5474";"T001038";"17700";"1964JJ00";"   43616";"    4624";"   20063";"   18379";"     550"
"5475";"T001038";"17700";"1965JJ00";"   44342";"    4566";"   20742";"   18454";"     580"
"5476";"T001038";"17700";"1966JJ00";"   46149";"    4757";"   21571";"   19242";"     579"
"5477";"T001038";"17700";"1967JJ00";"   45992";"    4719";"   21584";"   19074";"     615"
"5478";"T001038";"17700";"1968JJ00";"   47157";"    4799";"   22336";"   19377";"     645"
"5479";"T001038";"17700";"1969JJ00";"   49304";"    4902";"   23316";"   20500";"     586"
"5480";"T001038";"17700";"1970JJ00";"   48664";"    4751";"   23094";"   20115";"     704"
"5481";"T001038";"17700";"1971JJ00";"   52658";"    5055";"   24882";"   21908";"     813"
"5482";"T001038";"17700";"1972JJ00";"   52482";"    5232";"   24510";"   21963";"     777"
"5483";"T001038";"17700";"1973JJ00";"   53582";"    5302";"   24885";"   22529";"     866"
"5484";"T001038";"17700";"1974JJ00";"   55809";"    5150";"   25888";"   23836";"     935"
"5485";"T001038";"17700";"1975JJ00";"   55985";"    5365";"   26127";"   23589";"     904"
"5486";"T001038";"17700";"1976JJ00";"   57042";"    5509";"   26528";"   23869";"    1136"
"5487";"T001038";"17700";"1977JJ00";"   58189";"    5633";"   27124";"   24241";"    1191"
"5488";"T001038";"17700";"1978JJ00";"   59083";"    5806";"   27415";"   24573";"    1289"
"5489";"T001038";"17700";"1979JJ00";"   62457";"    6220";"   28619";"   26215";"    1403"
"5490";"T001038";"17700";"1980JJ00";"   64783";"    6358";"   29940";"   27035";"    1450"
"5491";"T001038";"17700";"1981JJ00";"   65381";"    6485";"   30267";"   27115";"    1514"
"5492";"T001038";"17700";"1982JJ00";"   67481";"    6566";"   31366";"   27938";"    1611"
"5493";"T001038";"17700";"1983JJ00";"   68162";"    6695";"   31720";"   28042";"    1705"
"5494";"T001038";"17700";"1984JJ00";"   69010";"    6653";"   32024";"   28444";"    1889"
"5495";"T001038";"17700";"1985JJ00";"   70915";"    6779";"   32881";"   29216";"    2039"
"5496";"T001038";"17700";"1986JJ00";"   72313";"    6600";"   33655";"   29903";"    2155"
"5497";"T001038";"17700";"1987JJ00";"   74066";"    6766";"   34346";"   30763";"    2191"
"5498";"T001038";"17700";"1988JJ00";"   73053";"    6619";"   34160";"   29900";"    2374"
"5499";"T001038";"17700";"1989JJ00";"   72611";"    6422";"   34124";"   29751";"    2314"
"5500";"T001038";"17700";"1990JJ00";"   77520";"    6615";"   36695";"   31521";"    2689"
"5501";"T001038";"17700";"1991JJ00";"   78468";"    6338";"   37374";"   32070";"    2686"
"5502";"T001038";"17700";"1992JJ00";"   79781";"    6402";"   38212";"   32251";"    2916"
"5503";"T001038";"17700";"1993JJ00";"   75995";"    5817";"   36562";"   30719";"    2897"
"5504";"T001038";"17700";"1994JJ00";"   77154";"    5897";"   37132";"   31151";"    2974"
"5505";"T001038";"17700";"1995JJ00";"   77263";"    5587";"   37749";"   30870";"    3057"
"5506";"T001038";"17700";"1996JJ00";"   74759";"    5158";"   36912";"   29707";"    2982"
"5507";"T001038";"17700";"1997JJ00";"   77389";"    5245";"   38649";"   30386";"    3109"
"5508";"T001038";"17700";"1998JJ00";"   92103";"    5942";"   46282";"   35978";"    3901"
"5509";"T001038";"17700";"1999JJ00";"   91120";"    5933";"   45754";"   34620";"    4813"
"5510";"T001038";"17700";"2000JJ00";"   90626";"    5934";"   46057";"   34576";"    4059"
"5511";"T001038";"17700";"2001JJ00";"   93395";"    6100";"   47738";"   35255";"    4302"
"5512";"T001038";"17700";"2002JJ00";"   91567";"    5811";"   47165";"   34258";"    4333"
"5513";"T001038";"17700";"2003JJ00";"   90349";"    5775";"   47164";"   32945";"    4465"
"5514";"T001038";"17700";"2004JJ00";"   91236";"    5733";"   48245";"   32684";"    4574"
"5515";"T001038";"17700";"2005JJ00";"   90726";"    5540";"   48383";"   31860";"    4943"
"5516";"T001038";"17700";"2006JJ00";"   94211";"    5708";"   50871";"   32662";"    4970"
"5517";"T001038";"17700";"2007JJ00";"   94500";"    5555";"   51921";"   31654";"    5370"
"5518";"T001038";"17700";"2008JJ00";"   98929";"    5740";"   54841";"   32388";"    5960"
"5519";"T001038";"17700";"2009JJ00";"   98153";"    5382";"   55326";"   31276";"    6169"
"5520";"T001038";"17700";"2010JJ00";"  100640";"    5485";"   57403";"   31154";"    6598"
"5521";"T001038";"17700";"2011JJ00";"   98577";"    5178";"   57372";"   29284";"    6743"
"5522";"T001038";"17700";"2012JJ00";"  101067";"    5002";"   59350";"   29446";"    7269"
"5523";"T001038";"17700";"2013JJ00";"  102408";"    5255";"   60546";"   28842";"    7765"
"5524";"T001038";"17700";"2014JJ00";"  105292";"    5124";"   63037";"   28649";"    8482"
"5525";"T001038";"17700";"2015JJ00";"  106130";"    5078";"   64372";"   27960";"    8720"
"5526";"T001038";"17700";"2016JJ00";"  113391";"    5175";"   69051";"   29006";"   10159"
"5527";"T001038";"17700";"2017JJ00";"  115800";"    5326";"   71074";"   28662";"   10738"
"5528";"T001038";"17700";"2018JJ00";"  120219";"    5418";"   74283";"   28722";"   11796"
"5529";"T001038";"17700";"2019JJ00";"  117269";"    5146";"   72909";"   27557";"   11657"
"5530";"T001038";"17800";"1950JJ00";"   24007";"    2640";"    9045";"   12114";"     208"
"5531";"T001038";"17800";"1951JJ00";"   26379";"    2925";"   10130";"   13128";"     196"
"5532";"T001038";"17800";"1952JJ00";"   27661";"    3046";"   10558";"   13823";"     234"
"5533";"T001038";"17800";"1953JJ00";"   28218";"    3246";"   10952";"   13761";"     259"
"5534";"T001038";"17800";"1954JJ00";"   29202";"    3359";"   11218";"   14322";"     303"
"5535";"T001038";"17800";"1955JJ00";"   31019";"    3527";"   12187";"   15007";"     298"
"5536";"T001038";"17800";"1956JJ00";"   31792";"    3540";"   12744";"   15198";"     310"
"5537";"T001038";"17800";"1957JJ00";"   31874";"    3644";"   12643";"   15234";"     353"
"5538";"T001038";"17800";"1958JJ00";"   33534";"    3779";"   13344";"   16057";"     354"
"5539";"T001038";"17800";"1959JJ00";"   34092";"    3845";"   14126";"   15703";"     418"
"5540";"T001038";"17800";"1960JJ00";"   34675";"    3816";"   14290";"   16135";"     434"
"5541";"T001038";"17800";"1961JJ00";"   36083";"    3930";"   15084";"   16683";"     386"
"5542";"T001038";"17800";"1962JJ00";"   36233";"    3979";"   15383";"   16468";"     403"
"5543";"T001038";"17800";"1963JJ00";"   38179";"    4119";"   16479";"   17116";"     465"
"5544";"T001038";"17800";"1964JJ00";"   39528";"    4244";"   17065";"   17746";"     473"
"5545";"T001038";"17800";"1965JJ00";"   40596";"    4323";"   17584";"   18177";"     512"
"5546";"T001038";"17800";"1966JJ00";"   41186";"    4271";"   18177";"   18207";"     531"
"5547";"T001038";"17800";"1967JJ00";"   42926";"    4433";"   18893";"   19067";"     533"
"5548";"T001038";"17800";"1968JJ00";"   42881";"    4409";"   18961";"   18938";"     573"
"5549";"T001038";"17800";"1969JJ00";"   43931";"    4461";"   19618";"   19259";"     593"
"5550";"T001038";"17800";"1970JJ00";"   45821";"    4564";"   20350";"   20369";"     538"
"5551";"T001038";"17800";"1971JJ00";"   45331";"    4429";"   20284";"   19962";"     656"
"5552";"T001038";"17800";"1972JJ00";"   48996";"    4697";"   21721";"   21816";"     762"
"5553";"T001038";"17800";"1973JJ00";"   48702";"    4886";"   21191";"   21894";"     731"
"5554";"T001038";"17800";"1974JJ00";"   50062";"    4959";"   21822";"   22452";"     829"
"5555";"T001038";"17800";"1975JJ00";"   52251";"    4834";"   22774";"   23758";"     885"
"5556";"T001038";"17800";"1976JJ00";"   52755";"    5067";"   23286";"   23394";"    1008"
"5557";"T001038";"17800";"1977JJ00";"   53380";"    5181";"   23257";"   23878";"    1064"
"5558";"T001038";"17800";"1978JJ00";"   54684";"    5337";"   24035";"   24157";"    1155"
"5559";"T001038";"17800";"1979JJ00";"   55477";"    5487";"   24208";"   24552";"    1230"
"5560";"T001038";"17800";"1980JJ00";"   58740";"    5870";"   25350";"   26193";"    1327"
"5561";"T001038";"17800";"1981JJ00";"   60936";"    5980";"   26515";"   27070";"    1371"
"5562";"T001038";"17800";"1982JJ00";"   61629";"    6132";"   26784";"   27271";"    1442"
"5563";"T001038";"17800";"1983JJ00";"   63589";"    6215";"   27823";"   28017";"    1534"
"5564";"T001038";"17800";"1984JJ00";"   64416";"    6369";"   28179";"   28209";"    1659"
"5565";"T001038";"17800";"1985JJ00";"   65095";"    6276";"   28516";"   28498";"    1805"
"5566";"T001038";"17800";"1986JJ00";"   66907";"    6417";"   29114";"   29367";"    2009"
"5567";"T001038";"17800";"1987JJ00";"   68238";"    6242";"   30029";"   29964";"    2003"
"5568";"T001038";"17800";"1988JJ00";"   70108";"    6433";"   30752";"   30833";"    2090"
"5569";"T001038";"17800";"1989JJ00";"   69057";"    6261";"   30494";"   30059";"    2243"
"5570";"T001038";"17800";"1990JJ00";"   68595";"    6040";"   30364";"   30010";"    2181"
"5571";"T001038";"17800";"1991JJ00";"   73294";"    6265";"   32770";"   31728";"    2531"
"5572";"T001038";"17800";"1992JJ00";"   74281";"    6036";"   33479";"   32228";"    2538"
"5573";"T001038";"17800";"1993JJ00";"   75696";"    6065";"   34315";"   32551";"    2765"
"5574";"T001038";"17800";"1994JJ00";"   71882";"    5516";"   32648";"   30994";"    2724"
"5575";"T001038";"17800";"1995JJ00";"   73164";"    5584";"   33555";"   31224";"    2801"
"5576";"T001038";"17800";"1996JJ00";"   73146";"    5280";"   33942";"   31050";"    2874"
"5577";"T001038";"17800";"1997JJ00";"   70804";"    4883";"   33019";"   30085";"    2817"
"5578";"T001038";"17800";"1998JJ00";"   73372";"    4978";"   34830";"   30670";"    2894"
"5579";"T001038";"17800";"1999JJ00";"   87464";"    5631";"   41975";"   35368";"    4490"
"5580";"T001038";"17800";"2000JJ00";"   86538";"    5600";"   41351";"   35813";"    3774"
"5581";"T001038";"17800";"2001JJ00";"   86179";"    5619";"   41719";"   35040";"    3801"
"5582";"T001038";"17800";"2002JJ00";"   88740";"    5755";"   43377";"   35563";"    4045"
"5583";"T001038";"17800";"2003JJ00";"   87039";"    5500";"   42847";"   34650";"    4042"
"5584";"T001038";"17800";"2004JJ00";"   85976";"    5435";"   43029";"   33332";"    4180"
"5585";"T001038";"17800";"2005JJ00";"   87103";"    5408";"   44187";"   33188";"    4320"
"5586";"T001038";"17800";"2006JJ00";"   86653";"    5259";"   44407";"   32315";"    4672"
"5587";"T001038";"17800";"2007JJ00";"   90111";"    5396";"   46942";"   33096";"    4677"
"5588";"T001038";"17800";"2008JJ00";"   90581";"    5266";"   48087";"   32126";"    5102"
"5589";"T001038";"17800";"2009JJ00";"   94840";"    5428";"   50854";"   32951";"    5607"
"5590";"T001038";"17800";"2010JJ00";"   94471";"    5096";"   51433";"   32055";"    5887"
"5591";"T001038";"17800";"2011JJ00";"   96715";"    5191";"   53315";"   31965";"    6244"
"5592";"T001038";"17800";"2012JJ00";"   94993";"    4952";"   53492";"   30120";"    6429"
"5593";"T001038";"17800";"2013JJ00";"   97356";"    4761";"   55437";"   30202";"    6956"
"5594";"T001038";"17800";"2014JJ00";"   98830";"    5018";"   56792";"   29636";"    7384"
"5595";"T001038";"17800";"2015JJ00";"  101767";"    4884";"   59127";"   29588";"    8168"
"5596";"T001038";"17800";"2016JJ00";"  102414";"    4830";"   60432";"   28854";"    8298"
"5597";"T001038";"17800";"2017JJ00";"  109546";"    4926";"   64916";"   29996";"    9708"
"5598";"T001038";"17800";"2018JJ00";"  112105";"    5076";"   66908";"   29791";"   10330"
"5599";"T001038";"17800";"2019JJ00";"  116317";"    5142";"   69989";"   29879";"   11307"
"5600";"T001038";"17900";"1950JJ00";"   21608";"    2386";"    7587";"   11453";"     182"
"5601";"T001038";"17900";"1951JJ00";"   21896";"    2420";"    7687";"   11601";"     188"
"5602";"T001038";"17900";"1952JJ00";"   23995";"    2669";"    8642";"   12518";"     166"
"5603";"T001038";"17900";"1953JJ00";"   25274";"    2782";"    8958";"   13324";"     210"
"5604";"T001038";"17900";"1954JJ00";"   25722";"    2976";"    9258";"   13252";"     236"
"5605";"T001038";"17900";"1955JJ00";"   26738";"    3073";"    9617";"   13777";"     271"
"5606";"T001038";"17900";"1956JJ00";"   28446";"    3235";"   10463";"   14482";"     266"
